id,site,plot,tree,SPP,block,tratamcarina,treatment,wood,name,nome cientifico,status31,status45,status53,status60,dapeq31,dapeq45,dapeq53,dapeq60,g31m2,g45m2,g53m2,g60m2
6257,IGR,28,27,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,19.258,23.36,,,0.029127,0.042858,,
6258,IGR,28,28,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.825,20.69,,,0.024955,0.033621,,
6259,IGR,28,29,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,18.303,22.85,,,0.02631,0.041007,,
6260,IGR,28,30,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,10.823,12.03,,,0.009199,0.011366,,
6261,IGR,28,31,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.03,20.75,,,0.022777,0.033816,,
6262,IGR,28,32,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.03,18.288,,,0.022777,0.026266,,
6263,IGR,28,33,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.87,18.84,,,0.022353,0.027877,,
6264,IGR,28,34,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.234,17.51,,,0.020698,0.02408,,
6265,IGR,28,35,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.507,20.24,,,0.024072,0.032174,,
6266,IGR,28,36,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.961,15.79,,,0.017579,0.019582,,
6267,IGR,28,37,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.21,13.75,,,0.013705,0.014849,,
6268,IGR,28,38,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.528,14.13,,,0.014374,0.015681,,
6269,IGR,28,39,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,15.279,16.23,,,0.018335,0.020688,,
6270,IGR,28,40,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.369,14.96,,,0.014037,0.017577,,
6271,IGR,28,41,MUL,6,2,NEC,COM,Murici,Byrsonima sericea,V,V,V,V,2.211,2.86,3.37,3.98,0.000384,0.000642,0.000892,0.001244
6272,IGR,28,42,PBR,6,2,NEC,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,,1.369,,,,0.000147,,
6273,IGR,28,43,PTB,6,2,NEC,COM,Pitomba,Talisia coriacea,V,V,V,V,,0.782,0.83,1.31,,0.000048,0.000054,0.000135
6274,IGR,28,44,IPR,6,2,NEC,FIN,Ipe-roxo,Handroanthus impetiginosus,M,V,V,V,,5.686,5.932,6.288,,0.002539,0.002763,0.003106
6275,IGR,28,45,EBR,6,2,NEC,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,8.913,12.22,13.75,14.96,0.006239,0.011728,0.014849,0.017577
6276,IGR,28,46,BAL,6,2,NEC,FIN,Balsamo,Myrocarpus frondosus,M,M,M,M,,,,,,,,
6277,IGR,28,47,BDB,6,2,NEC,COM,Baba-de-boi,Cordia superba,V,V,V,V,7.241,6.826,6.714,7.012,0.004118,0.003659,0.00354,0.003862
6278,IGR,28,48,JBA,6,2,NEC,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,1.432,1.43,1.56,1.91,0.000161,0.000161,0.000191,0.000287
6279,IGR,28,49,JAN,6,2,NEC,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
6280,IGR,28,50,PBR,6,2,NEC,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.834,2.36,2.86,3.18,0.000631,0.000437,0.000642,0.000794
6281,IGR,28,51,ACT,6,2,NEC,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,3.491,4.33,5.73,6.75,0.000957,0.001473,0.002579,0.003578
6282,IGR,28,52,JEB,6,2,NEC,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,2.935,3.63,4.01,4.84,0.000676,0.001035,0.001263,0.00184
6283,IGR,28,53,JUE,6,2,NEC,MED,juerana-vermelha,Parkia pendula,V,V,V,V,3.501,5.51,6.24,6.43,0.000963,0.002384,0.003058,0.003247
6284,IGR,28,54,PAS,6,2,NEC,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,4.552,6.213,5.92,6.49,0.001627,0.003032,0.002753,0.003308
6285,IGR,28,55,ACJ,6,2,NEC,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,5.093,4.65,4.71,4.77,0.002037,0.001698,0.001742,0.001787
6286,IGR,28,56,TIM,6,2,NEC,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,16.163,12.478,12.626,12.35,0.020519,0.012229,0.01252,0.011979
6287,IGR,28,57,JER,6,2,NEC,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,2.546,4.9,6.49,2.67,0.000509,0.001886,0.003308,0.00056
6288,IGR,28,58,ACG,6,2,NEC,MED,angico-cangalha,Mimosa artemisiana,V,V,V,M,12.885,13.21,8.09,,0.013039,0.013705,0.00514,
6289,IGR,28,59,SAP,6,2,NEC,MED,sapucaia,Lecythis pisonis,V,V,V,V,1.592,3.477,2.857,4.518,0.000199,0.00095,0.000641,0.001603
6290,IGR,28,60,PUT,6,2,NEC,MED,Putumuju,Centrolobium microchaete,V,V,V,V,7.799,9.17,9.29,9.36,0.004777,0.006604,0.006778,0.006881
6291,IGR,28,61,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.189,20.18,,,0.023205,0.031984,,
6292,IGR,28,62,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,12.732,13.05,,,0.012732,0.013376,,
6293,IGR,28,63,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.483,14.58,,,0.016475,0.016696,,
6294,IGR,28,64,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.801,18.65,,,0.017207,0.027318,,
6295,IGR,28,65,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.21,13.85,,,0.013705,0.015066,,
6296,IGR,28,66,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,20.849,25.72,,,0.034141,0.051956,,
6297,IGR,28,67,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,20.213,24.32,,,0.032088,0.046453,,
6298,IGR,28,68,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,18.78,22.22,,,0.027701,0.038777,,
6299,IGR,28,69,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.552,20.69,,,0.021518,0.033621,,
6300,IGR,28,70,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.985,22.47,,,0.025403,0.039655,,
6301,IGR,28,71,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.552,18.59,,,0.021518,0.027142,,
6302,IGR,28,72,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.507,19.8,,,0.024072,0.030791,,
6303,IGR,28,73,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,18.144,17.44,,,0.025855,0.023888,,
6304,IGR,28,74,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.961,14.83,,,0.017579,0.017273,,
6305,IGR,28,75,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,19.099,21.2,,,0.028648,0.035299,,
6306,IGR,28,76,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.846,14.58,,,0.015058,0.016696,,
6307,IGR,28,77,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,9.549,9.36,,,0.007162,0.006881,,
6308,IGR,28,78,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,12.414,13.5,,,0.012104,0.014314,,
6309,IGR,28,79,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.051,15.09,,,0.013377,0.017884,,
6310,IGR,28,80,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.801,16.49,,,0.017207,0.021357,,
6311,IGR,28,81,JBA,6,2,NEC,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,1.019,1.362,1.593,2.076,0.000082,0.000146,0.000199,0.000338
6312,IGR,28,82,JAN,6,2,NEC,COM,Janauba,Plumeria sucuuba,V,V,V,V,2.706,3.18,4.27,5.41,0.000575,0.000794,0.001432,0.002299
6313,IGR,28,83,PBR,6,2,NEC,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.387,2.01,2.04,2.2,0.000448,0.000317,0.000327,0.00038
6314,IGR,28,84,BDB,6,2,NEC,COM,Baba-de-boi exotica,Cordia myxa,V,V,V,V,4.259,5.004,4.996,5.184,0.001424,0.001967,0.00196,0.002111
6315,IGR,28,85,PAM,6,2,NEC,FIN,peroba-amarela,Paratecoma peroba,V,V,V,V,3.796,4.2,4.84,5.41,0.001132,0.001385,0.00184,0.002299
6316,IGR,28,86,EBR,6,2,NEC,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,11.141,12.73,13.62,14.01,0.009748,0.012728,0.014569,0.015416
6317,IGR,28,87,JTB,6,2,NEC,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,2.141,1.59,1.85,2.13,0.00036,0.000199,0.000269,0.000356
6318,IGR,28,88,PTB,6,2,NEC,COM,Pitomba,Talisia coriacea,V,V,V,V,,0.883,,,,0.000061,,
6319,IGR,28,89,JBA,6,2,NEC,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,0.955,0.89,,,0.000072,0.000062,,
6320,IGR,28,90,MUL,6,2,NEC,COM,Murici,Byrsonima sericea,V,V,V,V,0.955,1.21,1.4,2.778,0.000072,0.000115,0.000154,0.000606
6321,IGR,28,91,ACT,6,2,NEC,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,,1.434,,,,0.000161,,
6322,IGR,28,92,JEB,6,2,NEC,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,3.183,3.63,3.76,,0.000796,0.001035,0.00111,
6323,IGR,28,93,JUE,6,2,NEC,MED,juerana-vermelha,Parkia pendula,V,V,V,V,1.273,2.39,2.86,3.25,0.000127,0.000449,0.000642,0.00083
6324,IGR,28,94,PAS,6,2,NEC,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,4.282,3.6,4.17,4.39,0.00144,0.001018,0.001366,0.001514
6325,IGR,28,95,ACJ,6,2,NEC,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,6.764,4.46,4.49,4.463,0.003593,0.001562,0.001583,0.001564
6326,IGR,28,96,TIM,6,2,NEC,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,16.913,13.716,14.624,14.625,0.022467,0.014775,0.016796,0.016799
6327,IGR,28,97,JER,6,2,NEC,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,2.546,4.46,5.41,6.49,0.000509,0.001562,0.002299,0.003308
6328,IGR,28,98,ACG,6,2,NEC,MED,angico-cangalha,Mimosa artemisiana,V,V,V,M,15.418,11.305,11.14,,0.018671,0.010038,0.009747,
6329,IGR,28,99,SAP,6,2,NEC,MED,sapucaia,Lecythis pisonis,V,V,V,V,2.069,2.48,2.64,3.25,0.000336,0.000483,0.000547,0.00083
6330,IGR,28,100,PUT,6,2,NEC,MED,Putumuju,Centrolobium microchaete,V,V,V,V,3.501,4.3,4.52,4.58,0.000963,0.001452,0.001605,0.001647
6331,IGR,28,101,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.825,24,,,0.024955,0.045239,,
6332,IGR,28,102,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.642,14.71,,,0.016839,0.016995,,
6333,IGR,28,103,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.951,13.75,,,0.022568,0.014849,,
6334,IGR,28,104,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.483,17.956,,,0.016475,0.025322,,
6335,IGR,28,105,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.961,14.96,,,0.017579,0.017577,,
6336,IGR,28,106,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,18.303,22.79,,,0.02631,0.040792,,
6337,IGR,28,107,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,18.303,22.09,,,0.02631,0.038325,,
6338,IGR,28,108,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.21,12.99,,,0.013705,0.013253,,
6339,IGR,28,109,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.825,22.22,,,0.024955,0.038777,,
6340,IGR,28,110,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.324,14.58,,,0.016114,0.016696,,
6341,IGR,28,111,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.507,18.68,,,0.024072,0.027406,,
6342,IGR,28,112,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.393,18.91,,,0.021106,0.028085,,
6343,IGR,28,113,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.552,19.03,,,0.021518,0.028442,,
6344,IGR,28,114,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.985,20.44,,,0.025403,0.032813,,
6345,IGR,28,115,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,18.303,22.92,,,0.02631,0.041259,,
6346,IGR,28,116,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.006,15.98,,,0.015406,0.020056,,
6347,IGR,28,117,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.324,16.23,,,0.016114,0.020688,,
6348,IGR,28,118,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.961,16.74,,,0.017579,0.022009,,
6349,IGR,28,119,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.961,16.62,,,0.017579,0.021695,,
6350,IGR,28,120,EUC,6,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,14.961,15.28,,,0.017579,0.018337,,
6351,IGR,28,121,MUL,6,2,NEC,COM,Murici,Byrsonima sericea,V,V,V,V,3.024,4.71,4.65,4.87,0.000718,0.001742,0.001698,0.001863
6352,IGR,28,122,PBR,6,2,NEC,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.596,2.1,2.26,2.67,0.000529,0.000346,0.000401,0.00056
6353,IGR,28,123,PTB,6,2,NEC,COM,Pitomba,Talisia coriacea,V,V,V,V,,1.168,1.4,1.922,,0.000107,0.000154,0.00029
6354,IGR,28,124,IPR,6,2,NEC,FIN,Ipe-roxo,Handroanthus impetiginosus,V,V,V,V,3.979,4.247,4.338,4.721,0.001243,0.001417,0.001478,0.001751
6355,IGR,28,125,EBR,6,2,NEC,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,10.345,11.4,12.54,13.712,0.008405,0.010207,0.012351,0.014768
6356,IGR,28,126,BAL,6,2,NEC,FIN,Balsamo,Myrocarpus frondosus,M,M,M,M,,,,,,,,
6357,IGR,28,127,BDB,6,2,NEC,COM,Baba-de-boi exotica,Cordia myxa,V,V,V,V,6.382,6.88,3.446,2.162,0.003199,0.003718,0.000933,0.000367
6358,IGR,28,128,JBA,6,2,NEC,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,2.596,2.944,3.664,4.818,0.000529,0.000681,0.001054,0.001823
6359,IGR,28,129,JAN,6,2,NEC,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
6360,IGR,28,130,PBR,6,2,NEC,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,,1.02,1.02,1.27,,0.000082,0.000082,0.000127
6361,IGR,1,1,JBA,1,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,2.251,2.142,6.312,2.835,0.000398,0.00036,0.00313,0.000631
6362,IGR,1,2,JAN,1,3,NEW,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
6363,IGR,1,3,PBR,1,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,,,,,,,,
6364,IGR,1,4,BDB,1,3,NEW,COM,Baba-de-boi,Cordia superba,V,V,V,V,5.525,4.84,4.84,4.9,0.002397,0.00184,0.00184,0.001886
6365,IGR,1,5,PAM,1,3,NEW,FIN,peroba-amarela,Paratecoma peroba,M,M,M,M,,,,,,,,
6366,IGR,1,6,EBR,1,3,NEW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,10.504,8.59,12.48,12.57,0.008666,0.005795,0.012233,0.01241
6367,IGR,1,7,JTB,1,3,NEW,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,2.546,3.18,3.57,3.95,0.000509,0.000794,0.001001,0.001225
6368,IGR,1,8,PTB,1,3,NEW,COM,Pitomba,Talisia coriacea,V,V,V,V,,,,0.886,,,,0.000062
6369,IGR,1,9,JBA,1,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,2.251,3.895,4.805,5.709,0.000398,0.001191,0.001813,0.00256
6370,IGR,1,10,MUL,1,3,NEW,COM,Murici,Byrsonima sericea,V,V,V,V,1.592,2.337,2.74,3.31,0.000199,0.000429,0.00059,0.00086
6371,IGR,1,11,ACT,1,3,NEW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,1.592,1.59,1.66,1.91,0.000199,0.000199,0.000216,0.000287
6372,IGR,1,12,JEB,1,3,NEW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,2.228,3.95,4.97,6.18,0.00039,0.001225,0.00194,0.003
6373,IGR,1,13,JUE,1,3,NEW,MED,juerana-vermelha,Parkia pendula,V,V,V,V,6.685,8.02,9.87,10.82,0.003509,0.005052,0.007651,0.009195
6374,IGR,1,14,PAS,1,3,NEW,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,2.926,3.5,3.63,3.82,0.000672,0.000962,0.001035,0.001146
6375,IGR,1,15,ACJ,1,3,NEW,MED,angico-canjiquinha,Peltophorum dubium,V,M,M,M,3.024,,,,0.000718,,,
6376,IGR,1,16,TIM,1,3,NEW,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,9.535,9.175,9.595,9.927,0.00714,0.006611,0.007231,0.00774
6377,IGR,1,17,JER,1,3,NEW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,,1.754,2.065,3.5,,0.000242,0.000335,0.000962
6378,IGR,1,18,ACG,1,3,NEW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,6.91,7.52,8.146,8.375,0.00375,0.004441,0.005212,0.005509
6379,IGR,1,19,SAP,1,3,NEW,MED,sapucaia,Lecythis pisonis,V,V,V,V,1.432,2.23,2.36,2.86,0.000161,0.000391,0.000437,0.000642
6380,IGR,1,20,PUT,1,3,NEW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,3.82,4.93,5.03,5.51,0.001146,0.001909,0.001987,0.002384
6381,IGR,1,21,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.324,18.97,19.74,21.33,0.016114,0.028263,0.030604,0.035733
6382,IGR,1,22,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.687,18.14,19.13,20.15,0.014714,0.025844,0.028742,0.031889
6383,IGR,1,23,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.642,18.84,19.29,19.99,0.016839,0.027877,0.029225,0.031385
6384,IGR,1,24,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.006,15.22,15.15,15.02,0.015406,0.018194,0.018027,0.017719
6385,IGR,1,25,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.369,16.11,16.17,16.49,0.014037,0.020384,0.020536,0.021357
6386,IGR,1,26,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.666,22.19,23.05,23.78,0.024512,0.038673,0.041728,0.044413
6387,IGR,1,27,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.87,20.75,22.09,22.92,0.022353,0.033816,0.038325,0.041259
6388,IGR,1,28,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.711,20.5,21.45,22.6,0.021934,0.033006,0.036136,0.040115
6389,IGR,1,29,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.825,21.39,22.85,23.4,0.024955,0.035934,0.041007,0.043005
6390,IGR,1,30,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.189,21.2,22.35,23.27,0.023205,0.035299,0.039232,0.042529
6391,IGR,1,31,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.711,18.08,17.76,17.92,0.021934,0.025674,0.024773,0.025221
6392,IGR,1,32,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,15.597,17.13,17.63,18.46,0.019107,0.023046,0.024412,0.026764
6393,IGR,1,33,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.961,16.23,19.93,20.18,0.017579,0.020688,0.031196,0.031984
6394,IGR,1,34,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.87,19.1,19.16,19.74,0.022353,0.028652,0.028832,0.030604
6395,IGR,1,35,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,16.87,19.03,18.97,19.16,0.022353,0.028442,0.028263,0.028832
6396,IGR,1,36,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,12.414,13.53,13.18,13.4,0.012104,0.014378,0.013643,0.014103
6397,IGR,1,37,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.687,14.64,14.01,14.64,0.014714,0.016833,0.015416,0.016833
6398,IGR,1,38,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.687,14.64,14.77,15.37,0.014714,0.016833,0.017134,0.018554
6399,IGR,1,39,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.324,15.47,15.53,15.92,0.016114,0.018796,0.018942,0.019906
6400,IGR,1,40,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.006,16.23,16.42,17.19,0.015406,0.020688,0.021176,0.023208
6401,IGR,1,41,MUL,1,3,NEW,COM,Murici,Byrsonima sericea,V,V,V,V,,0.32,0.51,0.95,,0.000008,0.00002,0.000071
6402,IGR,1,42,PBR,1,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,,,,,,,,
6403,IGR,1,43,PTB,1,3,NEW,COM,Pitomba,Talisia coriacea,V,V,V,V,,,,,,,,
6404,IGR,1,44,IPR,1,3,NEW,FIN,Ipe-roxo,Handroanthus impetiginosus,V,V,V,V,4.934,5.375,5.296,5.963,0.001912,0.002269,0.002203,0.002793
6405,IGR,1,45,EBR,1,3,NEW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,6.366,8.21,9.17,9.2,0.003183,0.005294,0.006604,0.006648
6406,IGR,1,46,BAL,1,3,NEW,FIN,Balsamo,Myrocarpus frondosus,V,V,V,V,,1.05,1.27,1.69,,0.000087,0.000127,0.000224
6407,IGR,1,47,BDB,1,3,NEW,COM,Baba-de-boi,Cordia superba,V,V,V,V,3.82,3.69,3.44,4.07,0.001146,0.001069,0.000929,0.001301
6408,IGR,1,48,JBA,1,3,NEW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,,1.854,2.211,1.849,,0.00027,0.000384,0.000268
6409,IGR,1,49,JAN,1,3,NEW,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
6410,IGR,1,50,PBR,1,3,NEW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.546,2.61,2.99,3.34,0.000509,0.000535,0.000702,0.000876
6411,IGR,1,51,ACT,1,3,NEW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,3.028,3.63,4.49,5.09,0.00072,0.001035,0.001583,0.002035
6412,IGR,1,52,JEB,1,3,NEW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,2.847,4.27,5.09,6.08,0.000637,0.001432,0.002035,0.002903
6413,IGR,1,53,JUE,1,3,NEW,MED,juerana-vermelha,Parkia pendula,V,V,V,V,1.91,2.8,2.93,3.28,0.000286,0.000616,0.000674,0.000845
6414,IGR,1,54,PAS,1,3,NEW,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,3.338,3.839,4.094,4.416,0.000875,0.001157,0.001317,0.001532
6415,IGR,1,55,ACJ,1,3,NEW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,3.82,3.44,3.44,3.53,0.001146,0.000929,0.000929,0.000979
6416,IGR,1,56,TIM,1,3,NEW,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,8.811,8.21,6.845,8.37,0.006098,0.005294,0.003679,0.005502
6417,IGR,1,57,JEB,1,3,NEW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,,,,0.67,,,,0.000035
6418,IGR,1,58,ACG,1,3,NEW,MED,angico-cangalha,Mimosa artemisiana,V,M,M,M,3.979,,,,0.001243,,,
6419,IGR,1,59,SAP,1,3,NEW,MED,sapucaia,Lecythis pisonis,V,V,V,V,1.91,2.77,2.93,3.6,0.000286,0.000603,0.000674,0.001018
6420,IGR,1,60,PUT,1,3,NEW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,2.706,3.82,4.14,4.77,0.000575,0.001146,0.001346,0.001787
6421,IGR,1,61,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,15.915,22.03,23.55,24.32,0.019894,0.038117,0.043558,0.046453
6422,IGR,1,62,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,15.438,18.84,20.12,20.85,0.018719,0.027877,0.031794,0.034143
6423,IGR,1,63,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.687,15.15,14.77,14.8,0.014714,0.018027,0.017134,0.017203
6424,IGR,1,64,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,14.324,20.56,22.28,24.1,0.016114,0.0332,0.038987,0.045617
6425,IGR,1,65,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.687,23.87,25.15,25.85,0.014714,0.04475,0.049678,0.052482
6426,IGR,1,66,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,19.258,14.32,14.64,14.8,0.029127,0.016106,0.016833,0.017203
6427,IGR,1,67,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,17.189,15.66,15.85,16.36,0.023205,0.019261,0.019731,0.021021
6428,IGR,1,68,EUC,1,3,NEW,INI,eucalipto,Eucalyptus spp.,V,V,V,V,13.687,15.53,19.74,20.15,0.014714,0.018942,0.030604,0.031889
