id,site,plot,tree,SPP,block,modelo,treatment,tratamcarina,wood,popular,spp,dapeq20,dapeq39,dapeq52,dapeq58,g20m2,g39m2,g52m2,g58m2,htotal39,htotal52,htotal58
1805,ara,16,5,IPR,4,4,NED,3,FIN,Ipe-roxo,Tabebuia heptaphylla,,,,,,,,,0.8,,
1806,ara,16,6,PTG,4,4,NED,3,COM,Pitanga,Eugenia uniflora,,,0.72,0.47,,,0.00004,0.00002,0.6,1.5,1.8
1807,ara,16,7,PAM,4,4,NED,3,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0,,
1808,ara,16,8,AGO,4,4,NED,3,COM,Agoniada,Himatanthus sucuuba ,3.01,,,0.71,0.00071,,,0.00004,0.6,,1.5
1809,ara,16,9,JTB,4,4,NED,3,FIN,Jatoba,Hymenaea courbaril,2.55,,1.58,1.96,0.00051,,0.0002,0.0003,0.9,1.9,2.3
1810,ara,16,10,FSB,4,4,NED,3,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0,,
1811,ara,16,11,IPF,4,4,NED,3,FIN,Ipe-felpudo,Zeyheria tuberculosa,2.86,,,,0.00064,,,,0,,
1812,ara,16,12,ARO,4,4,NED,3,COM,Aroeira-pimenteira,Schinus terenbitifolius,5.24,,,,0.00216,,,,0,,
1813,ara,16,13,VIN,4,4,NED,3,FIN,Vinhatico,Plathymenia foliolosa,7.5,5.61,6.91,7.32,0.00442,0.00247,0.00375,0.00421,3.8,4.4,4.4
1814,ara,16,14,CMI,4,4,NED,3,COM,Caja-mirim,Spondias spp.,6.97,10.85,12.1,12.83,0.00382,0.00925,0.0115,0.01293,9,9.7,11.2
1815,ara,16,15,BRA,4,4,NED,3,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0.2,,
1816,ara,16,16,MUR,4,4,NED,3,COM,Murici,Byrsonima spp.,2.99,,,,0.0007,,,,0,,
1817,ara,16,17,BAL,4,4,NED,3,FIN,Balsamo,Myrocarpus frondosus,,0.64,1.75,3.67,,0.00003,0.00024,0.00106,1.5,2.1,2.1
1818,ara,16,18,ARA,4,4,NED,3,COM,Araca,Psidium sp.,,,,,,,,,0.5,,
1819,ara,16,19,JBA,4,4,NED,3,FIN,Jacaranda-da-Bahia,Dalbergia nigra,1.94,,,,0.0003,,,,0,,
1820,ara,16,20,PCG,4,4,NED,3,COM,Pau-cigarra,Senna multijuga,7.43,,,,0.00434,,,,0.5,,
1821,ara,16,21,PCG,4,4,NED,3,COM,Pau-cigarra,Senna multijuga,4.82,16.41,18.25,16.14,0.00183,0.02114,0.02614,0.02045,8,9.7,10.5
1822,ara,16,22,JBA,4,4,NED,3,FIN,Jacaranda-da-Bahia,Dalbergia nigra,,,,,,,,,0,,
1823,ara,16,23,ARA,4,4,NED,3,COM,Araca,Psidium sp.,,,,,,,,,0.5,,
1824,ara,16,24,BAL,4,4,NED,3,FIN,Balsamo,Myrocarpus frondosus,,3.53,4.5,3.47,,0.00098,0.00159,0.00095,2.9,3.3,3.2
1825,ara,16,25,MUR,4,4,NED,3,COM,Murici,Byrsonima spp.,,,,,,,,,1.1,,
1826,ara,16,26,BRA,4,4,NED,3,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0,,
1827,ara,16,27,CMI,4,4,NED,3,COM,Caja-mirim,Spondias spp.,7.07,8.59,10.28,11.11,0.00393,0.0058,0.0083,0.00969,6.2,7.6,9
1828,ara,16,28,VIN,4,4,NED,3,FIN,Vinhatico,Plathymenia foliolosa,,7.38,9.93,10.92,,0.00428,0.00774,0.00937,5.5,5.6,5.9
1829,ara,16,29,ARO,4,4,NED,3,COM,Aroeira-pimenteira,Schinus terenbitifolius,5.4,8.5,10.42,9.91,0.00229,0.00568,0.00853,0.00772,4.5,5.7,5.6
1830,ara,16,30,IPF,4,4,NED,3,FIN,Ipe-felpudo,Zeyheria tuberculosa,,4.14,4.93,3.34,,0.00135,0.00191,0.00088,3.5,5.1,5.6
1831,ara,16,31,FSB,4,4,NED,3,COM,Fruto-de-sabia,Acnistus arborescens,1.78,,,,0.00025,,,,0,,
1832,ara,16,32,JTB,4,4,NED,3,FIN,Jatoba,Hymenaea courbaril,1.66,,0.85,1.34,0.00022,,0.00006,0.00014,0.6,1.5,1.7
1833,ara,16,33,AGO,4,4,NED,3,COM,Agoniada,Himatanthus sucuuba ,,2.93,4.42,5.24,,0.00067,0.00154,0.00216,2.7,2.9,3
1834,ara,16,34,PAM,4,4,NED,3,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0,,
1835,ara,16,35,PTG,4,4,NED,3,COM,Pitanga,Eugenia uniflora,,,,,,,,,0.5,,
1836,ara,16,36,IPR,4,4,NED,3,FIN,Ipe-roxo,Tabebuia heptaphylla,1.66,,,,0.00022,,,,1.2,,
1837,ara,16,37,EBR,4,4,NED,3,COM,Embauba-branca,Cecropia hololeuca,3.6,5.89,6.75,6.75,0.00102,0.00272,0.00358,0.00358,6.3,7.6,8.2
1838,ara,16,38,CED,4,4,NED,3,FIN,Cedro,Cedrela fissilis,2.8,4.35,4.01,4.2,0.00062,0.00148,0.00126,0.00139,2.9,3.4,3.1
1839,ara,16,39,COR,4,4,NED,3,COM,Corindiba,Trema micrantha,8.56,13.73,15.09,15.31,0.00575,0.0148,0.01788,0.01842,8,8.4,9.1
1840,ara,16,40,PBR,4,4,NED,3,FIN,Pau-Brasil,Caesalpinia echinata,2.32,2.23,2.87,3.08,0.00042,0.00039,0.00065,0.00075,2.8,3.5,3.8
1841,ara,16,41,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,2.86,13.69,14.96,15.88,0.00064,0.01472,0.01758,0.01981,16.3,19.5,21.8
1842,ara,16,42,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,6.68,14.32,15.92,16.81,0.0035,0.01611,0.01991,0.02219,17.2,20.5,23.2
1843,ara,16,43,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.32,16.55,18.59,19.7,0.00421,0.02151,0.02714,0.03048,18.5,23.1,25.5
1844,ara,16,44,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.32,16.65,18.97,20.31,0.00421,0.02177,0.02826,0.0324,18.8,24,28.6
1845,ara,16,45,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.8,16.23,18.3,19.07,0.00478,0.02069,0.0263,0.02856,18.3,23.5,27.1
1846,ara,16,46,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.64,15.85,17.51,18.4,0.00458,0.01973,0.02408,0.02659,18.5,23,26.9
1847,ara,16,47,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.59,18.94,22.12,23.08,0.0058,0.02817,0.03843,0.04184,20.5,25.2,28.2
1848,ara,16,48,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,4.46,18.46,21.17,21.93,0.00156,0.02676,0.0352,0.03777,20.2,24.4,26.2
1849,ara,16,49,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.59,16.01,17.57,18.72,0.0058,0.02013,0.02425,0.02752,16.5,21.4,25.3
1850,ara,16,50,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,6.05,18.14,20.28,21.61,0.00287,0.02584,0.0323,0.03668,17.5,21.2,24.7
1851,ara,16,51,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,9.55,14.01,15.34,16.17,0.00716,0.01542,0.01848,0.02054,15.2,19.3,22.7
1852,ara,16,52,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.32,12.51,13.69,14.29,0.00421,0.01229,0.01472,0.01604,14.5,18.2,20.9
1853,ara,16,53,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,6.84,12.8,13.85,14.29,0.00367,0.01287,0.01507,0.01604,15.8,18.7,22
1854,ara,16,54,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,9.23,15.79,17.67,18.37,0.00669,0.01958,0.02452,0.0265,17.4,20.5,23.1
1855,ara,16,55,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7,14.74,17.32,17.51,0.00385,0.01706,0.02356,0.02408,16,20.2,22.3
1856,ara,16,56,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.85,11.94,12.73,13.62,0.00615,0.0112,0.01273,0.01457,14.4,17.4,19.8
1857,ara,16,57,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.59,14.96,16.9,17.79,0.0058,0.01758,0.02243,0.02486,16,20,22.3
1858,ara,16,58,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,5.73,15.44,17.48,18.43,0.00258,0.01872,0.024,0.02668,16.5,20,22.5
1859,ara,16,59,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.32,13.37,15.28,16.07,0.00421,0.01404,0.01834,0.02028,16,19.3,32.3
1860,ara,16,60,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,9.23,15.28,17.51,18.72,0.00669,0.01834,0.02408,0.02752,16.5,19.5,21.7
1861,ara,16,61,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.7,15.92,17.92,18.49,0.00466,0.01991,0.02522,0.02685,16.5,20.2,20.6
1862,ara,16,62,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,9.52,13.69,14.8,14.9,0.00712,0.01472,0.0172,0.01744,15.5,18,19.2
1863,ara,16,63,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,10.15,16.55,18.53,19.39,0.00809,0.02151,0.02697,0.02953,16,20.3,20.9
1864,ara,16,64,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.61,13.53,15.72,16.87,0.00455,0.01438,0.01941,0.02235,15.4,18.5,19.2
1865,ara,16,65,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.03,12.89,14.39,14.55,0.00388,0.01305,0.01626,0.01663,15.2,17.8,18.6
1866,ara,16,66,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,6.08,12.29,13.69,13.88,0.0029,0.01186,0.01472,0.01513,15,18.4,18.3
1867,ara,16,67,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.54,15.12,17,17.25,0.00447,0.01796,0.0227,0.02337,16.5,19,20.1
1868,ara,16,68,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.67,14.96,16.71,17,0.00462,0.01758,0.02193,0.0227,17,19.8,20.4
1869,ara,16,69,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.31,16.17,18.14,18.53,0.00542,0.02054,0.02584,0.02697,17.4,21.5,21.4
1870,ara,16,70,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,9.8,15.34,17.19,17.51,0.00754,0.01848,0.02321,0.02408,16.3,20,21.5
1871,ara,16,71,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,9.23,13.69,14.61,14.67,0.00669,0.01472,0.01676,0.0169,16,18.4,19.5
1872,ara,16,72,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,7.03,17.03,19.58,20.05,0.00388,0.02278,0.03011,0.03157,18.5,21.5,22.3
1873,ara,16,73,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.56,16.17,18.46,18.05,0.00575,0.02054,0.02676,0.02559,19,21.7,23.4
1874,ara,16,74,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.94,17.83,20.69,21.23,0.00628,0.02497,0.03362,0.0354,19.6,23,26.8
1875,ara,16,75,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.85,18.94,21.61,22.15,0.00615,0.02817,0.03668,0.03853,20.5,24.4,25.7
1876,ara,16,76,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,5.19,20.69,23.3,23.94,0.00212,0.03362,0.04264,0.04501,21,25.3,26.3
1877,ara,16,77,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,6.68,18.78,20.53,20.72,0.0035,0.0277,0.0331,0.03372,20.2,24.8,24.9
1878,ara,16,78,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.34,14.07,15.34,15.88,0.00546,0.01555,0.01848,0.01981,18,19.9,21.1
1879,ara,16,79,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,6.43,15.76,17.19,17.41,0.00325,0.01951,0.02321,0.02381,17,20.2,22.3
1880,ara,16,80,EUC,4,4,NED,3,INI,Eucalipto,Eucalyptus,8.21,16.07,18.72,19.16,0.00529,0.02028,0.02752,0.02883,18.2,22,23.9
1881,ara,16,81,ACT,4,4,NED,3,MED,Angico-curtidor,Anadenanthera peregrina ,3.02,5.92,9.06,10.13,0.00072,0.00275,0.00645,0.00806,3.7,5.7,5.6
1882,ara,16,82,MDN,4,4,NED,3,MED,Madeira-nova,Pterogyne nitens,4.3,3.18,4.39,4.65,0.00145,0.00079,0.00151,0.0017,4,5.9,6.4
1883,ara,16,83,SAP,4,4,NED,3,MED,Sapucaia,Lecythis pisonis,,0.64,1.87,1.95,,0.00003,0.00028,0.0003,1.7,2,1.9
1884,ara,16,84,AGV,4,4,NED,3,MED,Angico-vermelho,Newtonia spp.,5.69,5.11,7.6,8.73,0.00255,0.00205,0.00454,0.00599,3.2,5.2,4.9
1885,ara,16,85,PAS,4,4,NED,3,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0,,
1886,ara,16,86,ACG,4,4,NED,3,MED,Angico-cangalha,Mimosa artemisiana,6.94,9.5,,,0.00379,0.00708,,,5.5,,
1887,ara,16,87,JEB,4,4,NED,3,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0.2,,
1888,ara,16,88,JUE,4,4,NED,3,MED,Juerana-vermelha,Parkia pendula,,,,,,,,,0,,
1889,ara,16,89,JER,4,4,NED,3,MED,Jequitiba-rosa,Cariniana legalis,,,,,,,,,0.8,,
1890,ara,16,90,ACJ,4,4,NED,3,MED,Angico-canjiquinha,Peltophorum dubium ,6.88,8.53,9.69,10.27,0.00372,0.00572,0.00737,0.00829,5,5.7,6.6
1891,ara,16,91,ACT,4,4,NED,3,MED,Angico-curtidor,Anadenanthera peregrina ,3.66,6.84,8.66,9.83,0.00105,0.00367,0.00589,0.00759,4.3,5.1,5.8
1892,ara,16,92,MDN,4,4,NED,3,MED,Madeira-nova,Pterogyne nitens,4.14,3.2,4.17,4.71,0.00135,0.0008,0.00136,0.00175,4.4,5.6,5.5
1893,ara,16,93,SAP,4,4,NED,3,MED,Sapucaia,Lecythis pisonis,,0.8,1.57,2.2,,0.00005,0.00019,0.00038,1.5,1.8,1.9
1894,ara,16,94,AGV,4,4,NED,3,MED,Angico-vermelho,Newtonia spp.,3.78,5.45,7.53,8.57,0.00112,0.00234,0.00445,0.00577,3,5.3,4.1
1895,ara,16,95,PAS,4,4,NED,3,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0.4,,
1896,ara,16,96,ACG,4,4,NED,3,MED,Angico-cangalha,Mimosa artemisiana,11.61,14.64,13.5,13.92,0.01058,0.01684,0.01431,0.01521,11.3,11.5,11.6
1897,ara,16,97,JAR,4,4,NED,3,INI,Jaracatia,Jacaratia spinosa,,4.93,6.53,6.72,,0.00191,0.00335,0.00355,2.3,3.6,3.6
1898,ara,16,98,JUE,4,4,NED,3,MED,Juerana-vermelha,Parkia pendula,,,1.05,2.8,,,0.00009,0.00062,1,1.4,1.7
1899,ara,16,99,JER,4,4,NED,3,MED,Jequitiba-rosa,Cariniana legalis,,2.93,4.14,4.74,,0.00067,0.00135,0.00176,2.8,3.7,4.1
1900,ara,16,100,ACJ,4,4,NED,3,MED,Angico-canjiquinha,Peltophorum dubium ,4.3,6.05,6.59,7.58,0.00145,0.00287,0.00341,0.00451,5.5,6.1,6.2
1901,ara,16,101,ACJ,4,4,NED,3,MED,Angico-canjiquinha,Peltophorum dubium ,5.41,5.41,6.05,6.53,0.0023,0.0023,0.00287,0.00335,5.2,6.2,6.3
1902,ara,16,102,JER,4,4,NED,3,MED,Jequitiba-rosa,Cariniana legalis,,1.97,3.62,4.01,,0.0003,0.00103,0.00126,2.7,3.2,3.8
1903,ara,16,103,JUE,4,4,NED,3,MED,Juerana-vermelha,Parkia pendula,,,,,,,,,0,,
1904,ara,16,104,JEB,4,4,NED,3,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0.2,,
1905,ara,16,105,ACG,4,4,NED,3,MED,Angico-cangalha,Mimosa artemisiana,8.21,18.13,18.87,19.86,0.0053,0.02583,0.02798,0.03099,11.5,11.2,11.5
1906,ara,16,106,PAS,4,4,NED,3,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0,,
1907,ara,16,107,AGV,4,4,NED,3,MED,Angico-vermelho,Newtonia spp.,3.44,,3.35,2.61,0.00093,,0.00088,0.00054,0.9,2.4,2.5
1908,ara,16,108,SAP,4,4,NED,3,MED,Sapucaia,Lecythis pisonis,1.27,0.64,1.73,1.75,0.00013,0.00003,0.00023,0.00024,1.5,1.8,2.1
1909,ara,16,109,MDN,4,4,NED,3,MED,Madeira-nova,Pterogyne nitens,3.56,1.91,2.93,2.75,0.001,0.00029,0.00067,0.0006,1.8,2.7,3.3
1910,ara,16,110,ACT,4,4,NED,3,MED,Angico-curtidor,Anadenanthera peregrina ,,5.22,5.89,6.88,,0.00214,0.00272,0.00372,3,3.8,4.2
1911,ara,16,111,ACJ,4,4,NED,3,MED,Angico-canjiquinha,Peltophorum dubium ,6.28,8.15,7.99,8.59,0.0031,0.00521,0.00501,0.0058,7.2,8.3,8.9
1912,ara,16,112,JER,4,4,NED,3,MED,Jequitiba-rosa,Cariniana legalis,1.27,,,,0.00013,,,,0.5,,
1913,ara,16,113,JUE,4,4,NED,3,MED,Juerana-vermelha,Parkia pendula,1.59,,,,0.0002,,,,0,,
1914,ara,16,114,JEB,4,4,NED,3,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0,,
1915,ara,16,115,ACG,4,4,NED,3,MED,Angico-cangalha,Mimosa artemisiana,7.83,,,,0.00482,,,,0,,
1916,ara,16,116,PAS,4,4,NED,3,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0.2,,
1917,ara,16,117,AGV,4,4,NED,3,MED,Angico-vermelho,Newtonia spp.,2.23,,,,0.00039,,,,0,,
1918,ara,16,118,SAP,4,4,NED,3,MED,Sapucaia,Lecythis pisonis,1.27,1.91,2.08,2.26,0.00013,0.00029,0.00034,0.0004,2.2,2.4,2.4
1919,ara,16,119,MDN,4,4,NED,3,MED,Madeira-nova,Pterogyne nitens,2.55,3.5,4.74,5.03,0.00051,0.00096,0.00176,0.00199,3.5,5.8,5.4
1920,ara,16,120,ACT,4,4,NED,3,MED,Angico-curtidor,Anadenanthera peregrina ,2.86,6.57,9.23,10.44,0.00064,0.00339,0.00669,0.00856,5.5,8,8.2
2161,ara,19,1,PBR,4,2,NES,2,FIN,Pau-Brasil,Caesalpinia echinata,,2.29,4.13,1.27,,0.00041,0.00134,0.00013,2.5,2.9,3
2162,ara,19,2,COR,4,2,NES,2,COM,Corindiba,Trema micrantha,7.49,10.69,12.51,12.43,0.00441,0.00898,0.0123,0.01213,8.2,8.9,3.5
2163,ara,19,3,CED,4,2,NES,2,FIN,Cedro,Cedrela fissilis,2.23,3.99,4.77,5.08,0.00039,0.00125,0.00179,0.00203,3.3,3.5,4.3
2164,ara,19,4,EBR,4,2,NES,2,COM,Embauba-branca,Cecropia hololeuca,8.91,3.18,,,0.00624,0.00079,,,4.5,,
2165,ara,19,5,IPR,4,2,NES,2,FIN,Ipe-roxo,Tabebuia heptaphylla,1.27,,1.02,0.3,0.00013,,0.00008,0.00001,1,1.4,1.6
2166,ara,19,6,PTG,4,2,NES,2,COM,Pitanga,Eugenia uniflora,,,2.33,0.21,,,0.00043,0,1,1.4,1.7
2167,ara,19,7,PAM,4,2,NES,2,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0.8,,
2168,ara,19,8,AGO,4,2,NES,2,COM,Agoniada,Himatanthus sucuuba ,,,2.01,0.55,,,0.00032,0.00002,1.2,1.7,1.7
2169,ara,19,9,JTB,4,2,NES,2,FIN,Jatoba,Hymenaea courbaril,,,,,,,,,0.3,,
2170,ara,19,10,FSB,4,2,NES,2,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0,,
2171,ara,19,11,IPF,4,2,NES,2,FIN,Ipe-felpudo,Zeyheria tuberculosa,2.23,3.5,4.17,4.46,0.00039,0.00096,0.00137,0.00156,3,3.7,4.1
2172,ara,19,12,ARO,4,2,NES,2,COM,Aroeira-pimenteira,Schinus terenbitifolius,5.53,5.79,6.81,6.82,0.0024,0.00264,0.00364,0.00365,4.3,4.5,4.4
2173,ara,19,13,VIN,4,2,NES,2,FIN,Vinhatico,Plathymenia foliolosa,1.59,7.46,3.18,4.08,0.0002,0.00437,0.0008,0.00131,4.2,2.3,3.4
2174,ara,19,14,CMI,4,2,NES,2,COM,Caja-mirim,Spondias spp.,4.46,,,,0.00156,,,,0,,
2175,ara,19,15,BRA,4,2,NES,2,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0,,
2176,ara,19,16,MUR,4,2,NES,2,COM,Murici,Byrsonima spp.,1.59,,,,0.0002,,,,1.2,,
2177,ara,19,17,BAL,4,2,NES,2,FIN,Balsamo,Myrocarpus frondosus,,,1.37,,,,0.00015,,1.1,1.5,
2178,ara,19,18,ARA,4,2,NES,2,COM,Araca,Psidium sp.,,,,,,,,,0.8,,
2179,ara,19,19,JBA,4,2,NES,2,FIN,Jacaranda-da-Bahia,Dalbergia nigra,,7.18,8.13,8.83,,0.00405,0.00519,0.00612,5.8,6.1,6
2180,ara,19,20,PCG,4,2,NES,2,COM,Pau-cigarra,Senna multijuga,3.18,7.01,9.54,10.21,0.00079,0.00386,0.00715,0.00818,6.4,7.5,6.7
2181,ara,19,21,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,7.32,15.28,18.53,19.16,0.00421,0.01834,0.02697,0.02883,16.8,21.3,22.4
2182,ara,19,22,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,9.07,14.01,15.66,15.79,0.00646,0.01542,0.01926,0.01958,16.5,19.1,20.8
2183,ara,19,23,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,8.28,17.67,19.74,20.12,0.00538,0.02452,0.0306,0.03179,17.5,20.5,21.1
2184,ara,19,24,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,7,15.28,16.55,7.54,0.00385,0.01834,0.02151,0.00447,17,20.1,21
2185,ara,19,25,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,6.37,14.48,15.92,16.23,0.00319,0.01647,0.01991,0.02069,16.8,19.2,20.5
2186,ara,19,26,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,8.28,13.37,14.64,14.71,0.00538,0.01404,0.01683,0.01699,15.8,18.5,20.2
2187,ara,19,27,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,7.64,16.55,18.56,18.97,0.00458,0.02151,0.02705,0.02826,17.5,20.2,21.5
2188,ara,19,28,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,9.55,14.8,16.23,16.55,0.00716,0.0172,0.02069,0.02151,16.5,20.2,21.2
2189,ara,19,29,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,9.23,17.03,18.3,18.91,0.00669,0.02278,0.0263,0.02808,18.2,20.3,21.8
2190,ara,19,30,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,9.07,16.17,17.83,17.83,0.00646,0.02054,0.02497,0.02497,17.5,20.5,21.9
2191,ara,19,31,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,9.23,16.23,18.33,18.78,0.00669,0.02069,0.02639,0.0277,17.8,21,22.2
2192,ara,19,32,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,9.55,16.71,18.24,18.53,0.00716,0.02193,0.02613,0.02697,18,21,21.5
2193,ara,19,33,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,2.86,19.8,18.02,26.01,0.00064,0.03079,0.0255,0.05313,19.2,25.1,27
2194,ara,19,34,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,7.64,6.84,6.68,6.68,0.00458,0.00367,0.0035,0.0035,11.3,11.5,11.6
2195,ara,19,35,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,8.91,13.37,14.07,14.13,0.00624,0.01404,0.01555,0.01568,15.3,17.5,19.3
2196,ara,19,36,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,7.96,16.71,18.91,19.29,0.00498,0.02193,0.02808,0.02922,17.8,20.3,22.7
2197,ara,19,37,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,8.91,15.44,17.13,17.38,0.00624,0.01872,0.02305,0.02372,17,20.3,22.3
2198,ara,19,38,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,8.91,18.02,21.8,22.6,0.00624,0.0255,0.03733,0.04011,18.2,23.5,25.8
2199,ara,19,39,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,3.5,8.34,8.28,8.28,0.00096,0.00546,0.00538,0.00538,12.8,13.2,13.5
2200,ara,19,40,EUC,4,2,NES,2,INI,Eucalipto,Eucalyptus,8.28,18.46,22.5,23.43,0.00538,0.02676,0.03976,0.04312,18,22.8,23.7
2201,ara,19,41,ACT,4,2,NES,2,MED,Angico-curtidor,Anadenanthera peregrina ,3.18,6.43,8.72,10.15,0.00079,0.00325,0.00597,0.00809,4,4.7,4.9
2202,ara,19,42,MDN,4,2,NES,2,MED,Madeira-nova,Pterogyne nitens,0.64,1.66,2.5,1.02,0.00003,0.00022,0.00049,0.00008,2.5,3.7,8
2203,ara,19,43,SAP,4,2,NES,2,MED,Sapucaia,Lecythis pisonis,,,,,,,,,0.4,,
2204,ara,19,44,AGV,4,2,NES,2,MED,Angico-vermelho,Newtonia spp.,,,,,,,,,0,,
2205,ara,19,45,PAS,4,2,NES,2,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0,,
2206,ara,19,46,ACG,4,2,NES,2,MED,Angico-cangalha,Mimosa artemisiana,4.73,,2.49,0.52,0.00176,,0.00049,0.00002,1,1.4,1.8
2207,ara,19,47,JEB,4,2,NES,2,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0.2,,
2208,ara,19,48,JUE,4,2,NES,2,MED,Juerana-vermelha,Parkia pendula,,,,,,,,,0,,
2209,ara,19,49,JER,4,2,NES,2,MED,Jequitiba-rosa,Cariniana legalis,,,,,,,,,0.5,,
2210,ara,19,50,ACJ,4,2,NES,2,MED,Angico-canjiquinha,Peltophorum dubium ,4.08,4.52,7.14,7.81,0.0013,0.0016,0.004,0.00479,4.2,5.2,5.8
2211,ara,19,51,ACT,4,2,NES,2,MED,Angico-curtidor,Anadenanthera peregrina ,1.59,2.39,3.41,4.33,0.0002,0.00045,0.00091,0.00147,2.3,2.8,3.1
2212,ara,19,52,MDN,4,2,NES,2,MED,Madeira-nova,Pterogyne nitens,,,,,,,,,0,,
2213,ara,19,53,SAP,4,2,NES,2,MED,Sapucaia,Lecythis pisonis,,,,,,,,,0.5,,
2214,ara,19,54,AGV,4,2,NES,2,MED,Angico-vermelho,Newtonia spp.,,2.96,5.97,6.99,,0.00069,0.0028,0.00384,2.3,4.1,4.1
2215,ara,19,55,PAS,4,2,NES,2,MED,Pau-sangue,Pterocarpus rohrii,,2.86,3.72,4.68,,0.00064,0.00109,0.00172,2.8,4,4
2216,ara,19,56,ACG,4,2,NES,2,MED,Angico-cangalha,Mimosa artemisiana,4.73,7.45,8.75,9.13,0.00176,0.00436,0.00602,0.00654,5.2,5.9,5.9
2217,ara,19,57,JEB,4,2,NES,2,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0.3,,
