plot,treeposition,nome cientifico,Inventário (data),Inventário (meses),status,cap1_cm,cap2_cm,cap3_cm,cap4_cm,cap5_cm,soma_cap,dap1_cm,dap2_cm,dap3_cm,dap4_cm,dap5_cm,htotal_m,OBS
22,111,Anadenanthera peregrina ,jun/18,83 meses,M,,,,,,,,,,,,11.5,
22,112,Eugenia uniflora,jun/18,83 meses,M,,,,,,,,,,,,,
22,113,Psidium sp.,jun/18,83 meses,M,,,,,,,,,,,,,
22,114,Cecropia hololeuca,jun/18,83 meses,A,21,23,,,,44,6.68,7.32,,,,,
22,115,Plathymenia foliolosa,jun/18,83 meses,M,,,,,,,,,,,,4.2,C
22,116,Trema micrantha,jun/18,83 meses,M,,,,,,,,,,,,,
22,117,Lecythis pisonis,jun/18,83 meses,M,,,,,,,,,,,,,
22,118,Citharexylum myrianthum,jun/18,83 meses,A,,,,,,,,,,,,1.8,
22,119,Cariniana legalis,jun/18,83 meses,A,50.5,,,,,5.5,16.07,,,,,10,C
22,120,Peltophorum dubium ,jun/18,83 meses,,,,,,,,,,,,,,
23,1,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,2,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,3,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,4,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,5,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,6,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,7,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,8,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,9,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,10,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,11,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,12,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,13,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,14,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,15,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,16,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,17,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,18,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
23,19,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,20,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,21,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,22,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,23,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,24,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,25,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,26,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,27,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,28,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,29,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,30,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,31,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,32,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,33,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,34,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,35,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,36,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,37,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,38,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,39,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,40,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,41,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,42,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
23,43,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,44,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,45,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,46,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,47,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,48,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,49,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,50,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,51,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,52,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,53,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
23,54,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,55,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,56,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,57,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,58,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,59,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,60,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,61,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,62,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,63,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,64,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,65,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,66,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,67,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,68,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,69,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,70,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,71,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,72,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,73,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,74,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,75,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,76,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,77,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,78,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,79,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,80,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,81,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,82,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,83,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,84,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,85,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,86,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,87,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,88,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,89,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,90,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,91,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,92,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,93,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,94,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,95,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,96,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,97,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,98,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,99,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
23,100,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,101,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,102,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,103,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,104,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,105,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,106,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,107,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,108,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,109,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,110,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,111,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,112,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,113,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,114,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
23,115,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,116,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,117,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,118,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,119,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
23,120,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,1,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,2,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,3,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,4,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,5,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,6,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,7,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,8,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,9,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,10,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,11,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,12,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,13,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,14,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,15,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
24,16,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,17,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,18,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,19,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,20,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,21,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,22,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,23,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,24,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,25,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
24,26,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,27,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,28,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,29,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,30,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,31,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,32,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,33,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,34,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
24,35,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,36,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,37,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,38,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,39,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,40,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,41,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,42,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,43,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,44,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,45,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,46,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,47,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,48,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,49,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,50,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,51,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,52,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,53,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,54,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,55,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,56,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,57,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,58,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,59,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,60,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,61,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,62,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,63,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,64,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,65,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,66,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,67,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,68,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,69,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,70,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,71,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,72,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,73,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,74,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,75,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,76,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,77,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,78,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,79,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,80,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,81,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,82,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,83,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,84,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,85,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,86,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
24,87,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,88,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,89,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,90,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,91,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,92,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,93,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,94,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
24,95,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,96,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,97,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,98,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,99,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
24,100,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,101,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,102,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,103,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,104,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,105,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,106,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,107,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,108,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,109,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,110,Eucalyptus spp.,jun/18,83 meses,M,,,,,,,,,,,,,
24,111,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,112,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,113,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,114,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,115,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,116,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,117,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,118,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,119,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
24,120,Eucalyptus spp.,jun/18,83 meses,A,,,,,,,,,,,,,
25,1,Psidium sp.,jun/18,83 meses,A,,,,,,,,,,,,1.8,
25,2,Cecropia hololeuca,jun/18,83 meses,M,,,,,,,,,,,,,
25,3,Plathymenia foliolosa,jun/18,83 meses,A,23.5,,,,,23.5,7.48,,,,,4.5,
25,4,Trema micrantha,jun/18,83 meses,M,,,,,,,,,,,,,
25,5,Lecythis pisonis,jun/18,83 meses,A,,,,,,,,,,,,1,
25,6,Citharexylum myrianthum,jun/18,83 meses,M,,,,,,,,,,,,,
25,7,Cariniana legalis,jun/18,83 meses,M,,,,,,,,,,,,,
25,8,Peltophorum dubium ,jun/18,83 meses,B,,,,,,,,,,,,4.5,
25,9,Cedrela fissilis,jun/18,83 meses,M,,,,,,,,,,,,,
25,10,Byrsonima spp.,jun/18,83 meses,B,,,,,,,,,,,,1.2,
25,11,Cariniana estrelensis,jun/18,83 meses,M,,,,,,,,,,,,,
25,12,Sparattosperma leucanthum,jun/18,83 meses,A,23,,,,,23,7.32,,,,,6.5,
25,13,Caesalpinia echinata,jun/18,83 meses,A,25.5,,,,,25.5,8.12,,,,,6,C
25,14,Inga laurina,jun/18,83 meses,A,29.5,31,31.5,27,27.5,119.5,9.39,9.87,10.03,8.59,8.75,6.5,C
25,15,Hymenaea courbaril,jun/18,83 meses,A,20,,,,,2,6.37,,,,,8,
25,16,Tapirira guianensis,jun/18,83 meses,A,25.5,17,,,,42.5,8.12,5.41,,,,8.5,C
25,17,Myrocarpus frondosus,jun/18,83 meses,A,,,,,,,,,,,,1.9,
25,18,Senna multijuga,jun/18,83 meses,A,38.5,33,18.5,,,9,12.25,10.50,5.89,,,9,C
25,19,Tabebuia heptaphylla,jun/18,83 meses,B,,,,,,,,,,,,1.6,
25,20,Joannesia princeps,jun/18,83 meses,A,22.5,41,46,,,19.5,7.16,13.05,14.64,,,11,C
25,21,Schinus terenbitifolius,jun/18,83 meses,A,16,16,16.5,19.5,,48.5,5.09,5.09,5.25,6.21,,7,C
25,22,Pterogyne nitens,jun/18,83 meses,A,19,,,,,19,6.05,,,,,10,
25,23,Spondias spp.,jun/18,83 meses,A,24,,,,,24,7.64,,,,,7.5,C
25,24,Mimosa artemisiana,jun/18,83 meses,A,57.5,47,40.5,58.5,,145,18.30,14.96,12.89,18.62,,13,C
25,25,Zeyheria tuberculosa,jun/18,83 meses,A,,,,,,,,,,,,4.5,
25,26,Paratecoma peroba,jun/18,83 meses,M,,,,,,,,,,,,,
25,27,Newtonia spp.,jun/18,83 meses,A,24.5,,,,,24.5,7.80,,,,,7,C
25,28,Dalbergia nigra,jun/18,83 meses,A,25,,,,,25,7.96,,,,,9.5,C
25,29,Aegiphila sellowiana,jun/18,83 meses,A,20,,,,,2,6.37,,,,,5,
25,30,Pterocarpus rohrii,jun/18,83 meses,A,,,,,,,,,,,,2.5,
25,31,Senna macranthera,jun/18,83 meses,A,37,26,,,,63,11.78,8.28,,,,8,C
25,32,Paratecoma peroba,jun/18,83 meses,M,,,,,,,,,,,,,
25,33,Joannesia princeps,jun/18,83 meses,A,29,28,,,,57,9.23,8.91,,,,8.5,C
25,34,Tabebuia heptaphylla,jun/18,83 meses,B,,,,,,,,,,,,1,
25,35,Senna multijuga,jun/18,83 meses,A,42,28,36,19.5,,16,13.37,8.91,11.46,6.21,,10,C
25,36,Myrocarpus frondosus,jun/18,83 meses,A,,,,,,,,,,,,1.2,
25,37,Tapirira guianensis,jun/18,83 meses,A,22.5,22.5,22,,,67,7.16,7.16,7.00,,,7.5,C
25,38,Hymenaea courbaril,jun/18,83 meses,A,,,,,,,,,,,,2.8,
25,39,Inga edulis,jun/18,83 meses,M,,,,,,,,,,,,,
25,40,Caesalpinia echinata,jun/18,83 meses,A,16.5,,,,,16.5,5.25,,,,,3.5,
25,41,Dalbergia nigra,jun/18,83 meses,M,,,,,,,,,,,,,
25,42,Newtonia spp.,jun/18,83 meses,M,,,,,,,,,,,,,
25,43,Parkia pendula,jun/18,83 meses,M,,,,,,,,,,,,,
25,44,Zeyheria tuberculosa,jun/18,83 meses,A,21.5,,,,,21.5,6.84,,,,,6.5,
25,45,Mimosa artemisiana,jun/18,83 meses,A,44,37,37,51.5,,118,14.01,11.78,11.78,16.39,,9.5,C
25,46,Spondias spp.,jun/18,83 meses,M,,,,,,,,,,,,,
25,47,Pterogyne nitens,jun/18,83 meses,A,,,,,,,,,,,,5.2,
25,48,Schinus terenbitifolius,jun/18,83 meses,A,,,,,,,,,,,,5,
25,49,Enterolobium contortisiliquum,jun/18,83 meses,A,21,39.5,39,38,,99.5,6.68,12.57,12.41,12.10,,7,C
25,50,Cupania sp.,jun/18,83 meses,M,,,,,,,,,,,,,
25,51,Anadenanthera peregrina ,jun/18,83 meses,A,29.5,,,,,29.5,9.39,,,,,7.5,
25,52,Eugenia uniflora,jun/18,83 meses,A,,,,,,,,,,,,1.8,
25,53,Psidium sp.,jun/18,83 meses,B,,,,,,,,,,,,0.3,
25,54,Cecropia hololeuca,jun/18,83 meses,A,35.5,,,,,35.5,11.30,,,,,10.5,C
25,55,Plathymenia foliolosa,jun/18,83 meses,A,46,,,,,46,14.64,,,,,10,C
25,56,Trema micrantha,jun/18,83 meses,M,,,,,,,,,,,,,
25,57,Lecythis pisonis,jun/18,83 meses,B,,,,,,,,,,,,0.7,
25,58,Citharexylum myrianthum,jun/18,83 meses,M,,,,,,,,,,,,,
25,59,Cariniana legalis,jun/18,83 meses,B,,,,,,,,,,,,1.9,
25,60,Peltophorum dubium ,jun/18,83 meses,A,25,19,,,,44,7.96,6.05,,,,9,
25,61,Psidium sp.,jun/18,83 meses,B,,,,,,,,,,,,0.2,R
25,62,Cecropia hololeuca,jun/18,83 meses,M,,,,,,,,,,,,,
25,63,Plathymenia foliolosa,jun/18,83 meses,A,63.5,,,,,63.5,20.21,,,,,11.5,C
25,64,Trema micrantha,jun/18,83 meses,M,,,,,,,,,,,,,
25,65,Lecythis pisonis,jun/18,83 meses,A,,,,,,,,,,,,1.5,
25,66,Citharexylum myrianthum,jun/18,83 meses,B,,,,,,,,,,,,0.8,R
25,67,Cariniana legalis,jun/18,83 meses,A,,,,,,,,,,,,1,
25,68,Peltophorum dubium ,jun/18,83 meses,A,17,33,,,,5,5.41,10.50,,,,7.5,C
25,69,Cedrela fissilis,jun/18,83 meses,M,,,,,,,,,,,,,
25,70,Byrsonima spp.,jun/18,83 meses,B,,,,,,,,,,,,0.8,
25,71,Cariniana estrelensis,jun/18,83 meses,B,,,,,,,,,,,,0.6,
25,72,Sparattosperma leucanthum,jun/18,83 meses,M,,,,,,,,,,,,,
25,73,Caesalpinia echinata,jun/18,83 meses,A,24,16,,,,4,7.64,5.09,,,,6.2,C
25,74,Inga laurina,jun/18,83 meses,A,24.5,22,20,33,33.5,1,7.80,7.00,6.37,10.50,10.66,8.5,C
25,75,Hymenaea courbaril,jun/18,83 meses,M,,,,,,,,,,,,,
25,76,Tapirira guianensis,jun/18,83 meses,M,,,,,,,,,,,,,
25,77,Myrocarpus frondosus,jun/18,83 meses,A,,,,,,,,,,,,2.2,
25,78,Senna multijuga,jun/18,83 meses,A,23.5,54.5,27.5,,,15.5,7.48,17.35,8.75,,,10.5,C
25,79,Tabebuia heptaphylla,jun/18,83 meses,A,,,,,,,,,,,,2.5,
25,80,Joannesia princeps,jun/18,83 meses,A,33,42,,,,75,10.50,13.37,,,,10.5,C
25,81,Schinus terenbitifolius,jun/18,83 meses,A,24.5,21,20.5,22,21.5,87.5,7.80,6.68,6.53,7.00,6.84,5.5,
25,82,Pterogyne nitens,jun/18,83 meses,A,17,,,,,17,5.41,,,,,5.5,C
